Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2017,1,29,0.0,0.0,0.0,0.0,26.9,28.8,25.1,5.8,19.8
Tuas South,2017,1,30,1.4,1.4,1.4,1.4,27.0,30.2,25.4,6.5,21.6
Tuas South,2017,1,31,0.0,0.0,0.0,0.0,27.7,30.7,25.8,5.8,18.7
Tuas South,2017,2,1,30.8,20.2,30.2,30.8,27.2,30.6,23.5,6.1,33.5
Tuas South,2017,2,2,0.4,0.2,0.2,0.2,27.3,29.6,25.6,7.2,25.6
Tuas South,2017,2,3,0.0,0.0,0.0,0.0,27.9,31.3,26.0,7.6,24.1
Tuas South,2017,2,4,0.0,0.0,0.0,0.0,27.9,31.5,26.0,7.9,25.2
Tuas South,2017,2,5,0.0,0.0,0.0,0.0,28.1,31.5,26.0,7.9,24.5
Tuas South,2017,2,6,0.0,0.0,0.0,0.0,28.4,33.0,26.0,7.9,29.5
Tuas South,2017,2,7,0.2,0.2,0.2,0.2,27.4,30.4,25.4,7.6,31.3
Tuas South,2017,2,8,15.8,10.0,10.6,12.2,27.3,31.5,25.0,6.1,26.3
Tuas South,2017,2,9,1.8,1.8,1.8,1.8,28.0,31.4,25.7,5.8,14.4
Tuas South,2017,2,10,0.0,0.0,0.0,0.0,28.3,32.5,25.7,7.9,24.5
Tuas South,2017,2,11,0.0,0.0,0.0,0.0,27.9,31.8,25.8,8.3,27.0
Tuas South,2017,2,12,10.0,4.0,4.0,5.0,26.6,29.7,24.5,7.2,30.2
Tuas South,2017,2,13,2.8,2.2,2.2,2.4,26.8,30.6,24.3,7.6,26.3
Tuas South,2017,2,14,3.8,1.8,1.8,1.8,26.9,30.3,24.0,7.9,30.6
Tuas South,2017,2,15,5.6,3.2,3.2,3.2,25.8,29.7,23.5,6.8,24.5
Tuas South,2017,2,16,0.0,0.0,0.0,0.0,27.0,30.5,24.9,6.5,25.9
Tuas South,2017,2,17,0.0,0.0,0.0,0.0,27.8,32.2,24.9,5.4,29.2
Tuas South,2017,2,18,0.0,0.0,0.0,0.0,27.7,30.9,25.4,5.8,21.6
Tuas South,2017,2,19,0.0,0.0,0.0,0.0,28.1,32.3,25.6,5.8,25.6
Tuas South,2017,2,20,20.0,11.2,18.8,20.0,27.6,32.4,25.6,5.0,26.3
Tuas South,2017,2,21,32.6,19.0,25.6,32.4,26.8,32.2,23.2,4.7,42.1
Tuas South,2017,2,22,4.4,4.2,4.4,4.4,27.9,31.5,25.7,3.6,19.4
Tuas South,2017,2,23,5.2,5.0,5.2,5.2,27.0,30.5,24.4,4.3,23.4
Tuas South,2017,2,24,13.4,5.2,5.4,7.0,25.3,26.5,24.1,7.2,35.3
Tuas South,2017,2,25,2.6,1.8,2.0,2.4,26.7,30.9,24.4,4.0,24.5
Tuas South,2017,2,26,17.2,12.2,16.2,17.0,27.0,31.6,25.4,5.0,21.6
Tuas South,2017,2,27,0.0,0.0,0.0,0.0,27.9,32.1,25.3,4.7,25.6
Tuas South,2017,2,28,22.8,12.2,13.0,22.4,26.6,29.8,24.5,6.5,33.1
Tuas South,2017,3,1,22.4,9.4,13.6,16.6,25.0,28.1,23.4,5.0,25.6
Tuas South,2017,3,2,0.8,0.8,0.8,0.8,26.9,30.2,24.7,5.0,21.6
Tuas South,2017,3,3,18.6,12.0,15.4,16.0,25.8,27.7,23.2,5.8,27.0
Tuas South,2017,3,4,1.0,0.4,0.6,0.6,25.4,27.5,23.7,3.2,20.9
Tuas South,2017,3,5,1.8,1.2,1.8,1.8,26.8,31.0,24.7,4.7,28.8
Tuas South,2017,3,6,8.4,5.0,6.0,7.0,26.6,30.0,24.4,6.1,25.6
Tuas South,2017,3,7,0.0,0.0,0.0,0.0,27.1,30.0,25.2,5.8,41.8
Tuas South,2017,3,8,0.0,0.0,0.0,0.0,28.0,31.6,25.3,5.0,19.1
Tuas South,2017,3,9,0.2,0.2,0.2,0.2,27.6,32.3,25.4,6.1,35.6
Tuas South,2017,3,10,0.0,0.0,0.0,0.0,28.0,31.8,25.4,5.0,20.5
Tuas South,2017,3,11,0.2,0.2,0.2,0.2,27.7,32.0,25.9,4.3,21.2
Tuas South,2017,3,12,6.0,4.2,5.6,5.8,27.1,29.8,23.7,4.0,21.6
Tuas South,2017,3,13,0.0,0.0,0.0,0.0,28.2,30.6,26.0,5.8,21.6
Tuas South,2017,3,14,29.6,22.2,27.2,29.4,26.9,28.4,23.7,6.5,33.5
Tuas South,2017,3,15,0.0,0.0,0.0,0.0,28.5,31.5,26.0,5.8,23.0
Tuas South,2017,3,16,0.0,0.0,0.0,0.0,28.7,32.2,26.4,3.2,19.1
Tuas South,2017,3,17,0.0,0.0,0.0,0.0,27.7,31.0,25.8,4.7,22.0
Tuas South,2017,3,18,0.0,0.0,0.0,0.0,28.3,32.3,25.9,4.0,20.5
Tuas South,2017,3,19,0.0,0.0,0.0,0.0,28.4,30.9,26.2,5.0,18.0
Tuas South,2017,3,20,4.6,1.4,2.4,3.6,27.1,29.5,25.5,7.9,37.1
Tuas South,2017,3,21,0.0,0.0,0.0,0.0,28.4,31.8,25.7,9.0,27.7
Tuas South,2017,3,22,4.8,4.4,4.8,4.8,27.9,32.6,25.3,5.8,25.9
Tuas South,2017,3,23,0.0,0.0,0.0,0.0,29.3,32.9,26.7,4.7,19.8
Tuas South,2017,3,24,0.0,0.0,0.0,0.0,28.6,31.1,27.0,6.1,29.9
Tuas South,2017,3,25,2.2,2.0,2.0,2.0,28.2,32.8,25.6,4.7,21.6
Tuas South,2017,3,26,9.2,9.0,9.0,9.0,28.5,31.6,26.4,3.6,19.4
Tuas South,2017,3,27,0.0,0.0,0.0,0.0,28.8,31.7,26.6,4.7,20.5
Tuas South,2017,3,28,2.6,1.4,2.0,2.6,27.4,28.5,26.2,3.6,21.2
Tuas South,2017,3,29,0.0,0.0,0.0,0.0,27.4,31.2,25.9,4.3,19.4
Tuas South,2017,3,30,1.4,0.6,0.8,1.2,26.4,28.4,25.2,6.1,38.9
Tuas South,2017,3,31,0.0,0.0,0.0,0.0,27.8,30.3,25.7,5.4,19.4
Tuas South,2017,4,1,0.0,0.0,0.0,0.0,27.8,31.2,26.0,4.7,19.8
Tuas South,2017,4,2,0.8,0.4,0.4,0.4,27.9,30.0,25.7,7.2,25.6
Tuas South,2017,4,3,3.8,3.8,3.8,3.8,27.7,29.1,24.6,5.8,32.8
Tuas South,2017,4,4,23.0,18.6,22.0,23.0,28.5,31.8,24.8,9.4,56.9
Tuas South,2017,4,5,0.0,0.0,0.0,0.0,29.1,31.6,26.5,10.8,40.7
Tuas South,2017,4,6,0.0,0.0,0.0,0.0,29.6,31.8,27.0,8.6,24.5
Tuas South,2017,4,7,10.0,6.8,6.8,7.6,28.4,32.2,24.7,8.6,49.0
Tuas South,2017,4,8,1.8,1.0,1.2,1.2,27.7,29.6,25.5,5.4,49.0
Tuas South,2017,4,9,0.0,0.0,0.0,0.0,28.6,32.4,25.8,4.7,20.9
Tuas South,2017,4,10,6.6,5.6,6.0,6.2,27.6,29.1,25.6,5.0,19.1
Tuas South,2017,4,11,0.0,0.0,0.0,0.0,29.0,32.0,27.0,6.8,32.4
Tuas South,2017,4,12,3.8,1.8,2.4,2.6,29.0,32.1,25.7,4.7,19.1
Tuas South,2017,4,13,21.4,14.8,17.2,17.4,27.3,29.5,24.4,5.8,25.9
Tuas South,2017,4,14,37.6,34.6,37.0,37.4,27.0,30.9,23.9,3.2,42.5
Tuas South,2017,4,15,13.0,4.8,7.2,9.0,27.2,31.4,25.0,3.6,25.9
Tuas South,2017,4,16,0.0,0.0,0.0,0.0,28.5,32.2,26.2,4.7,21.2
Tuas South,2017,4,17,17.8,6.8,9.6,12.6,28.3,32.9,24.4,3.6,25.2
Tuas South,2017,4,18,42.8,16.0,23.8,29.2,26.6,31.6,24.0,4.0,34.9
Tuas South,2017,4,19,0.0,0.0,0.0,0.0,28.0,31.4,24.5,5.8,23.8
Tuas South,2017,4,20,0.0,0.0,0.0,0.0,28.4,30.2,26.1,6.1,24.8
Tuas South,2017,4,21,102.0,60.4,90.8,98.8,27.7,30.0,23.5,7.6,49.7
Tuas South,2017,4,22,0.0,0.0,0.0,0.0,28.7,30.6,26.2,6.5,29.9
Tuas South,2017,4,23,0.0,0.0,0.0,0.0,28.7,30.2,26.9,4.3,16.6
Tuas South,2017,4,24,0.0,0.0,0.0,0.0,27.9,31.6,26.7,4.0,31.3
Tuas South,2017,4,25,0.2,0.2,0.2,0.2,27.5,30.3,25.9,5.4,28.8
Tuas South,2017,4,26,0.0,0.0,0.0,0.0,27.6,29.2,26.0,7.9,26.3
Tuas South,2017,4,27,9.2,6.4,7.2,8.0,28.1,30.3,25.6,10.4,32.4
Tuas South,2017,4,28,3.8,1.2,2.0,3.0,27.9,30.7,24.5,7.6,36.4
Tuas South,2017,4,29,4.6,4.0,4.6,4.6,28.1,30.3,25.8,5.8,26.3
Tuas South,2017,4,30,0.0,0.0,0.0,0.0,28.9,32.4,26.5,5.0,20.9
Tuas South,2017,5,1,0,0,0,0,29,32.1,27.1,4.3,24.1
Tuas South,2017,5,2,6.4,3.4,5,5.6,27.9,29.9,25.4,4.3,41.4
Tuas South,2017,5,3,0.4,0.4,0.4,0.4,29,31.2,26.8,4.7,15.1
Tuas South,2017,5,4,24.6,17.6,22,24.6,28.5,30.6,25.7,4.7,19.8
Tuas South,2017,5,5,0,0,0,0,28.7,31.1,26.6,6.5,30.2
Tuas South,2017,5,6,26.6,22.8,26,26.4,28.2,30.1,24.5,5.8,41.8
Tuas South,2017,5,7,13.6,9.2,9.4,13.6,27.9,29.6,25.5,6.5,27.4
Tuas South,2017,5,8,0,0,0,0,28.6,31.6,26.3,6.8,32.4
Tuas South,2017,5,9,21.6,19.4,20.4,20.4,29.2,32,25.5,7.6,33.1
Tuas South,2017,5,10,23.8,11.4,13.4,18,27.3,29.8,25.4,4.3,23.4
Tuas South,2017,5,11,0.2,0.2,0.2,0.2,28.4,31.4,24.8,9,23.4
Tuas South,2017,5,12,12.6,7.8,8.2,11,28.6,31,25.7,6.5,34.9
Tuas South,2017,5,13,0,0,0,0,29.3,31.5,27.8,5,25.6
Tuas South,2017,5,14,0,0,0,0,29.8,32.3,28.1,4.7,24.8
Tuas South,2017,5,15,,,,,,,,,
Tuas South,2017,5,16,,,,,,,,,
Tuas South,2017,5,17,,,,,,,,,
Tuas South,2017,5,18,1.6,1.6,1.6,1.6,29.9,32.6,27.8,4.7,22.3
Tuas South,2017,5,19,12.4,12.4,12.4,12.4,29.4,31.7,25.8,6.1,28.8
Tuas South,2017,5,20,0,0,0,0,30,32.8,28.4,6.8,22
Tuas South,2017,5,21,3,1.4,2.2,3,28.7,31,26.1,6.8,38.2
Tuas South,2017,5,22,50.2,24,31.4,49.2,28.6,32.4,22.6,4.3,53.3
Tuas South,2017,5,23,0,0,0,0,29.8,32.3,27.5,7.6,28.4
Tuas South,2017,5,24,29.6,16.6,21,24.6,26.5,29.5,23.8,3.6,37.8
Tuas South,2017,5,25,0,0,0,0,28.5,32,26.1,3.2,27
Tuas South,2017,5,26,16.2,9.2,9.8,11.6,27.7,31.5,25.3,5.8,43.9
Tuas South,2017,5,27,0,0,0,0,28.9,32,26.5,4,17.6
Tuas South,2017,5,28,6,4,6,6,29.1,31.4,27.5,5.4,24.1
Tuas South,2017,5,29,0,0,0,0,29.5,31.7,28.3,7.2,27.7
Tuas South,2017,5,30,25.6,21,23.4,24.4,,,,7.2,45
Tuas South,2017,5,31,5,1.6,2.8,3.8,,,,18,40.3
Tuas South,2017,6,1,2.6,0.8,1.2,2,28.4,30.6,26,6.1,31.3
Tuas South,2017,6,2,0,0,0,0,29.4,32.3,27.9,5,18.7
Tuas South,2017,6,3,0,0,0,0,30.2,33.1,28.4,6.5,19.4
Tuas South,2017,6,4,0,0,0,0,30.3,32.9,28.6,5.4,26.6
Tuas South,2017,6,5,0,0,0,0,30.2,33,28.6,5,20.5
Tuas South,2017,6,6,0,0,0,0,30.1,32.6,28.7,5,23
Tuas South,2017,6,7,0,0,0,0,,,,5.8,18
Tuas South,2017,6,8,0,0,0,0,30.2,32.8,28.6,4.3,23.4
Tuas South,2017,6,9,,,,,,,,,
Tuas South,2017,6,10,99.6,65.2,92,99.6,29.4,33.1,24.2,6.5,39.6
Tuas South,2017,6,11,0,0,0,0,,,,6.8,21.2
Tuas South,2017,6,12,0,0,0,0,29.8,32.2,27.8,6.1,21.6
Tuas South,2017,6,13,7,6.4,7,7,29.6,32.6,25.1,5.4,25.9
Tuas South,2017,6,14,,,,,,,,,
Tuas South,2017,6,15,0,0,0,0,,,,2.2,10.1
Tuas South,2017,6,16,15.8,8.4,9.6,15.6,,,,4.3,20.2
Tuas South,2017,6,17,0,0,0,0,29.3,32.3,27.1,6.5,22.7
Tuas South,2017,6,18,15.8,11.4,12.4,13.2,27.7,30.6,24.5,10.1,47.5
Tuas South,2017,6,19,0,0,0,0,28.6,30.9,26.8,9.7,29.5
Tuas South,2017,6,20,0,0,0,0,29.3,31.6,26.5,5,18.4
Tuas South,2017,6,21,0,0,0,0,29.3,31.4,28.2,6.5,24.1
Tuas South,2017,6,22,0,0,0,0,29.3,31.1,27.6,5,22.7
Tuas South,2017,6,23,3.6,3,3,3.2,27.5,28.9,23.9,10.4,52.9
Tuas South,2017,6,24,0,0,0,0,29.2,31.7,27.1,6.1,17.6
Tuas South,2017,6,25,3.6,3,3,3.2,27.7,29.2,24.9,5.4,45.4
Tuas South,2017,6,26,0,0,0,0,28.5,31.3,25.1,6.1,36
Tuas South,2017,6,27,1.6,0.6,1.2,1.6,27,28.7,25,3.2,19.8
Tuas South,2017,6,28,,,,,,,,,
Tuas South,2017,6,29,,,,,,,,,
Tuas South,2017,6,30,,,,,,,,,
Tuas South,2017,7,1,0,0,0,0,29.6,32.8,27.8,4.7,29.5
Tuas South,2017,7,2,0,0,0,0,29.2,32.6,26.7,5.4,25.6
Tuas South,2017,7,3,35,18.6,29.6,33.8,27.1,28.7,24.3,9,27.7
Tuas South,2017,7,4,0,0,0,0,28.8,31.3,26.9,7.2,19.1
Tuas South,2017,7,5,37.6,26.6,33.8,36.2,27.6,30,23.9,6.5,27.4
Tuas South,2017,7,6,0,0,0,0,,,,3.2,10.1
Tuas South,2017,7,7,,,,,,,,,
Tuas South,2017,7,8,16.8,15,16.2,16.2,28.6,30.8,24.8,7.9,33.1
Tuas South,2017,7,9,0,0,0,0,28,29.7,26,8.3,28.4
Tuas South,2017,7,10,0,0,0,0,29,31.6,26.9,6.8,35.6
Tuas South,2017,7,11,0,0,0,0,28.4,29.6,26.5,9.7,36.4
Tuas South,2017,7,12,24.4,12.2,17.8,19.2,26.8,28.6,23.6,9,37.4
Tuas South,2017,7,13,0,0,0,0,28.3,30.5,26.4,6.5,25.6
Tuas South,2017,7,14,16.4,13.2,13.4,15,27.1,28.9,24.7,4.7,26.6
Tuas South,2017,7,15,,,,,,,,,
Tuas South,2017,7,16,,,,,,,,,
Tuas South,2017,7,17,0,0,0,0,29.2,31.6,27.4,7.6,29.9
Tuas South,2017,7,18,0,0,0,0,29,31,27.9,5.8,28.1
Tuas South,2017,7,19,0,0,0,0,28.8,31,27.3,6.1,23.8
Tuas South,2017,7,20,0,0,0,0,28.8,31.4,27.2,4.3,25.6
Tuas South,2017,7,21,0,0,0,0,29.4,32,27.7,4.7,26.6
Tuas South,2017,7,22,0,0,0,0,29.7,32.4,28,5,23.8
Tuas South,2017,7,23,0,0,0,0,29.5,32.3,27.7,6.1,24.8
Tuas South,2017,7,24,0,0,0,0,29.6,32,27.9,5.4,27.7
Tuas South,2017,7,25,0,0,0,0,29.7,32.4,27.9,5,28.4
Tuas South,2017,7,26,0.6,0.6,0.6,0.6,29.1,30.5,27.4,7.6,29.5
Tuas South,2017,7,27,0,0,0,0,29.7,31.7,28.2,7.6,32.8
Tuas South,2017,7,28,0,0,0,0,29.8,32.3,28.1,6.1,26.3
Tuas South,2017,7,29,0,0,0,0,29.8,31.7,28.2,6.8,31
Tuas South,2017,7,30,0,0,0,0,29.7,32,28.2,6.1,29.2
Tuas South,2017,7,31,1,1,1,1,29.8,32.4,28.2,6.1,29.9
Tuas South,2017,8,1,0,0,0,0,29.8,32.3,28.3,6.5,33.1
Tuas South,2017,8,2,0,0,0,0,29.8,32.2,28.4,6.8,35.3
Tuas South,2017,8,3,0,0,0,0,29.7,32.3,28.1,6.5,30.2
Tuas South,2017,8,4,0,0,0,0,29.7,32.3,27.9,6.8,31
Tuas South,2017,8,5,0,0,0,0,29.8,32.5,28.2,6.1,30.2
Tuas South,2017,8,6,0.6,0.6,0.6,0.6,29.4,32.7,26.5,7.2,32.8
Tuas South,2017,8,7,0,0,0,0,29.1,30.5,27.9,4,25.2
Tuas South,2017,8,8,8.8,6.6,6.6,6.6,27.6,30.1,25.2,5.4,31
Tuas South,2017,8,9,0,0,0,0,28,30.5,25.7,11.2,30.6
Tuas South,2017,8,10,0,0,0,0,29.1,32,26.6,5.8,22.3
Tuas South,2017,8,11,39.2,23.4,32,34.6,27.2,29,24.2,6.1,25.6
Tuas South,2017,8,12,,,,,,,,,
Tuas South,2017,8,13,0,0,0,0,27.5,28.3,26.9,9.7,29.9
Tuas South,2017,8,14,0,0,0,0,,,,8.3,26.3
Tuas South,2017,8,15,42.4,18.4,22,22.2,26.2,28.3,21.7,5,50
Tuas South,2017,8,16,0,0,0,0,28.2,31.2,26.1,5,20.2
Tuas South,2017,8,17,9.2,3.6,3.6,4,27.5,31.7,24.8,3.2,39.2
Tuas South,2017,8,18,0.4,0.4,0.4,0.4,,,,3.2,21.2
Tuas South,2017,8,19,0.2,0.2,0.2,0.2,29,31.8,27,4.3,27.7
Tuas South,2017,8,20,0,0,0,0,29.3,32.4,27.2,5,25.9
Tuas South,2017,8,21,0,0,0,0,29.4,32.2,27.6,5,25.6
Tuas South,2017,8,22,0.2,0.2,0.2,0.2,27.9,29.3,25.8,10.1,40.3
Tuas South,2017,8,23,0,0,0,0,29.4,32.2,27.9,7.6,31.3
Tuas South,2017,8,24,0,0,0,0,29.1,31.4,27.8,6.5,36
Tuas South,2017,8,25,0,0,0,0,29,30.5,27.3,6.8,29.2
Tuas South,2017,8,26,0,0,0,0,29.3,31.7,27.9,5,25.9
Tuas South,2017,8,27,0.2,0.2,0.2,0.2,28.1,30,25.6,4.7,37.4
Tuas South,2017,8,28,0,0,0,0,29,30.9,27.8,6.1,26.6
Tuas South,2017,8,29,0,0,0,0,27.3,28.9,25.1,5.8,24.8
Tuas South,2017,8,30,0,0,0,0,28.3,31.3,26.3,5.8,25.2
Tuas South,2017,8,31,0,0,0,0,29.2,32.6,26.6,5.4,29.2
Tuas South,2017,9,1,0.0,0.0,0.0,0.0,29.6,32.4,27.8,4.7,26.3
Tuas South,2017,9,2,0.0,0.0,0.0,0.0,29.8,33.1,27.3,4.7,29.2
Tuas South,2017,9,3,0.0,0.0,0.0,0.0,29.7,32.5,28.1,4.3,30.2
Tuas South,2017,9,4,0.0,0.0,0.0,0.0,29.0,31.7,26.2,6.5,23.4
Tuas South,2017,9,5,0.0,0.0,0.0,0.0,29.2,31.7,27.2,6.1,31.7
Tuas South,2017,9,6,22.8,17.4,22.6,22.8,27.6,29.7,24.2,4.3,47.2
Tuas South,2017,9,7,39.6,15.8,25.6,38.0,28.3,31.5,23.9,6.5,24.8
Tuas South,2017,9,8,35.8,16.8,23.6,26.2,27.3,29.3,25.1,3.6,22.3
Tuas South,2017,9,9,0.0,0.0,0.0,0.0,28.3,30.4,27.0,5.4,21.6
Tuas South,2017,9,10,3.2,2.6,3.2,3.2,27.9,30.8,25.7,5.8,41.0
Tuas South,2017,9,11,10.2,4.2,5.6,6.4,26.7,28.4,24.4,6.1,32.4
Tuas South,2017,9,12,0.0,0.0,0.0,0.0,29.1,32.7,26.3,5.4,23.0
Tuas South,2017,9,13,0.0,0.0,0.0,0.0,29.5,32.5,26.7,5.4,22.3
Tuas South,2017,9,14,7.8,7.0,7.0,7.0,28.4,31.7,25.1,6.5,37.1
Tuas South,2017,9,15,7.0,5.6,7.0,7.0,27.8,29.8,25.2,6.1,29.5
Tuas South,2017,9,16,26.6,15.8,22.8,26.6,27.2,29.4,23.5,7.2,35.6
Tuas South,2017,9,17,2.4,1.8,2.0,2.2,28.9,32.2,27.0,5.4,29.9
Tuas South,2017,9,18,9.6,4.2,5.6,7.8,27.2,31.3,24.9,2.9,33.1
Tuas South,2017,9,19,47.8,39.6,47.6,47.8,27.0,30.3,23.8,5.8,25.2
Tuas South,2017,9,20,5.4,3.0,4.0,4.8,27.4,29.9,24.4,10.8,54.4
Tuas South,2017,9,21,3.8,2.4,2.6,2.6,27.6,30.4,24.9,6.5,41.0
Tuas South,2017,9,22,0.0,0.0,0.0,0.0,29.1,31.6,26.8,5.4,23.4
Tuas South,2017,9,23,6.8,3.2,3.2,3.2,29.1,32.2,26.1,7.6,46.1
Tuas South,2017,9,24,11.2,8.8,10.0,10.4,28.4,31.6,23.7,6.1,29.9
Tuas South,2017,9,25,0.0,0.0,0.0,0.0,29.2,32.0,28.0,4.7,21.2
Tuas South,2017,9,26,0.2,0.2,0.2,0.2,28.1,31.3,26.7,4.0,25.9
Tuas South,2017,9,27,7.8,6.8,7.8,7.8,27.7,29.4,26.1,6.5,33.5
Tuas South,2017,9,28,0.0,0.0,0.0,0.0,28.3,30.1,26.1,4.3,31.7
Tuas South,2017,9,29,78.6,49.6,72.6,78.0,27.5,29.1,23.7,7.9,72.4
Tuas South,2017,9,30,0.6,0.6,0.6,0.6,28.0,29.5,26.4,9.4,34.9
Tuas South,2017,10,1,1.6,0.6,0.6,0.8,27.8,29.4,26.4,5.0,29.5
Tuas South,2017,10,2,0.0,0.0,0.0,0.0,27.8,30.4,25.5,6.5,31.0
Tuas South,2017,10,3,0.2,0.2,0.2,0.2,28.2,30.7,26.8,4.7,23.8
Tuas South,2017,10,4,19.4,6.4,8.2,13.6,26.3,27.6,23.8,6.5,37.1
Tuas South,2017,10,5,1.8,1.2,1.8,1.8,28.0,30.9,24.3,6.8,20.2
Tuas South,2017,10,6,8.0,5.8,6.4,6.4,27.8,31.7,26.1,4.3,19.8
Tuas South,2017,10,7,2.2,2.2,2.2,2.2,27.9,30.9,26.0,6.5,22.7
Tuas South,2017,10,8,0.0,0.0,0.0,0.0,28.6,31.2,26.3,7.9,26.6
Tuas South,2017,10,9,5.6,4.2,5.2,5.6,28.5,31.8,25.6,7.6,38.5
Tuas South,2017,10,10,0.6,0.2,0.4,0.4,28.5,31.4,25.4,6.8,26.6
Tuas South,2017,10,11,0.6,0.4,0.4,0.4,28.4,31.9,24.6,6.5,23.8
Tuas South,2017,10,12,92.8,32.2,47.0,47.8,27.0,28.7,23.6,6.5,36.0
Tuas South,2017,10,13,4.8,3.2,3.6,4.6,27.3,29.6,23.8,9.0,30.2
Tuas South,2017,10,14,0.0,0.0,0.0,0.0,29.4,31.5,27.7,8.6,22.3
Tuas South,2017,10,15,0.0,0.0,0.0,0.0,29.8,32.2,27.4,5.8,20.5
Tuas South,2017,10,16,2.2,2.2,2.2,2.2,29.0,31.4,25.7,7.2,36.4
Tuas South,2017,10,17,0.0,0.0,0.0,0.0,30.3,32.8,28.2,6.1,15.5
Tuas South,2017,10,18,0.0,0.0,0.0,0.0,30.5,33.6,27.6,4.7,19.4
Tuas South,2017,10,19,0.0,0.0,0.0,0.0,29.9,32.1,28.1,4.7,16.6
Tuas South,2017,10,20,0.0,0.0,0.0,0.0,30.0,31.8,27.3,6.1,19.4
Tuas South,2017,10,21,0.0,0.0,0.0,0.0,29.9,31.9,28.2,5.8,21.2
Tuas South,2017,10,22,0.0,0.0,0.0,0.0,29.2,30.6,26.4,6.1,37.4
Tuas South,2017,10,23,1.6,1.0,1.0,1.6,29.0,30.8,26.4,7.2,29.2
Tuas South,2017,10,24,0.0,0.0,0.0,0.0,28.6,30.5,27.4,4.7,17.6
Tuas South,2017,10,25,0.4,0.4,0.4,0.4,28.6,31.5,26.5,5.8,25.2
Tuas South,2017,10,26,0.0,0.0,0.0,0.0,28.5,30.5,27.0,6.5,20.5
Tuas South,2017,10,27,0.0,0.0,0.0,0.0,28.4,30.5,26.9,6.5,23.4
Tuas South,2017,10,28,0.0,0.0,0.0,0.0,29.1,32.4,26.6,7.9,25.2
Tuas South,2017,10,29,0.0,0.0,0.0,0.0,27.9,30.9,26.4,6.1,22.3
Tuas South,2017,10,30,1.2,1.0,1.2,1.2,27.3,30.0,25.9,6.5,30.6
Tuas South,2017,10,31,11.8,5.2,8.6,11.8,27.0,28.0,24.3,4.3,43.6
Tuas South,2017,11,1,1.0,1.0,1.0,1.0,27.9,30.6,26.0,5.8,26.3
Tuas South,2017,11,2,0.8,0.6,0.8,0.8,28.2,30.0,26.5,7.2,27.0
Tuas South,2017,11,3,12.8,7.6,8.2,8.8,28.1,31.1,24.3,8.3,39.2
Tuas South,2017,11,4,6.0,1.4,1.4,2.2,27.4,31.0,25.3,5.4,38.9
Tuas South,2017,11,5,0.6,0.4,0.4,0.6,28.3,31.9,25.2,5.4,19.4
Tuas South,2017,11,6,24.8,13.6,13.8,17.0,27.7,30.5,24.3,5.0,41.0
Tuas South,2017,11,7,0.0,0.0,0.0,0.0,27.7,29.2,26.2,4.3,19.1
Tuas South,2017,11,8,16.8,7.8,10.2,13.4,27.5,30.1,24.8,10.1,32.0
Tuas South,2017,11,9,0.0,0.0,0.0,0.0,27.5,30.8,25.9,8.6,28.4
Tuas South,2017,11,10,0.8,0.4,0.6,0.8,27.2,30.6,25.2,5.8,24.8
Tuas South,2017,11,11,5.2,2.2,2.8,2.8,26.8,28.8,25.4,6.8,38.9
Tuas South,2017,11,12,0.2,0.2,0.2,0.2,28.4,30.8,26.2,7.9,24.1
Tuas South,2017,11,13,4.8,1.6,2.8,4.6,28.4,30.8,25.3,7.2,36.0
Tuas South,2017,11,14,68.6,36.6,42.8,50.4,26.6,28.3,24.0,7.9,49.7
Tuas South,2017,11,15,0.0,0.0,0.0,0.0,27.8,30.4,26.0,6.1,20.9
Tuas South,2017,11,16,2.6,2.6,2.6,2.6,28.5,31.5,26.2,4.3,19.1
Tuas South,2017,11,17,1.8,1.2,1.6,1.6,27.7,29.7,24.8,8.3,46.1
Tuas South,2017,11,18,1.2,1.2,1.2,1.2,28.1,31.0,26.4,6.1,22.7
Tuas South,2017,11,19,0.0,0.0,0.0,0.0,28.8,30.7,26.9,8.6,32.4
Tuas South,2017,11,20,0.2,0.2,0.2,0.2,28.0,29.8,26.0,6.1,34.9
Tuas South,2017,11,21,7.8,3.0,4.2,5.6,26.8,28.7,24.1,4.0,38.9
Tuas South,2017,11,22,6.6,5.0,6.0,6.6,27.8,32.2,25.6,5.0,18.7
Tuas South,2017,11,23,2.2,0.8,1.6,2.0,27.2,29.7,25.4,5.4,20.9
Tuas South,2017,11,24,2.4,1.4,1.6,1.6,27.0,30.7,24.9,5.8,23.0
Tuas South,2017,11,25,44.4,28.8,41.4,42.4,27.4,31.1,24.3,7.6,24.8
Tuas South,2017,11,26,2.2,2.0,2.0,2.0,26.9,30.8,25.3,6.1,31.0
Tuas South,2017,11,27,0.8,0.4,0.6,0.8,26.5,27.5,25.5,6.1,20.2
Tuas South,2017,11,28,0.2,0.2,0.2,0.2,27.1,30.6,25.2,8.3,32.0
Tuas South,2017,11,29,14.0,5.0,6.8,8.6,27.1,29.7,24.9,8.3,36.4
Tuas South,2017,11,30,5.2,2.8,3.0,3.8,28.0,32.5,25.1,7.2,39.6
